model,top1,top1_err,top5,top5_err,param_count,img_size,crop_pct,interpolation,top1_diff,top5_diff,rank_diff
focalnet_base_lrf.ms_in1k,73.74,26.26,90.99,9.01,88.75,224,0.9,bicubic,-10.098,-5.618,17
fastvit_sa36.apple_dist_in1k,73.73,26.27,91.73,8.27,31.53,256,0.9,bicubic,-10.296,-5.124,-1
efficientvit_b3.r288_in1k,73.72,26.28,91.45,8.55,48.65,288,1.0,bicubic,-10.434,-5.286,-16
gcvit_small.in1k,73.7,26.3,91.23,8.77,51.09,224,0.875,bicubic,-10.192,-5.428,7
inception_next_small.sail_in1k,73.62,26.38,91.24,8.76,49.37,224,0.875,bicubic,-9.958,-5.358,40
edgenext_base.in21k_ft_in1k,73.61,26.39,91.86,8.14,18.51,320,1.0,bicubic,-10.444,-5.336,-15
tf_efficientnet_b5.ra_in1k,73.54,26.46,91.46,8.54,30.39,456,0.934,bicubic,-10.274,-5.292,5
cs3se_edgenet_x.c2ns_in1k,73.51,26.49,91.48,8.52,50.72,320,1.0,bicubic,-10.036,-5.19,34
regnetz_d8_evos.ch_in1k,73.49,26.51,91.71,8.29,23.46,320,1.0,bicubic,-10.636,-5.302,-33
deit3_base_patch16_224.fb_in1k,73.49,26.51,91.28,8.72,86.59,224,0.9,bicubic,-10.296,-5.306,5
repvit_m2_3.dist_450e_in1k,73.48,26.52,91.26,8.74,23.69,224,0.95,bicubic,-10.262,-5.384,10
convnext_small.fb_in1k,73.45,26.55,91.33,8.67,50.22,288,1.0,bicubic,-10.25,-5.478,14
tiny_vit_21m_224.in1k,73.41,26.59,91.48,8.52,21.20,224,0.95,bicubic,-9.844,-5.112,54
pvt_v2_b4.in1k,73.4,26.6,91.07,8.93,62.56,224,0.9,bicubic,-10.312,-5.6,7
tf_efficientnet_b5.aa_in1k,73.39,26.61,91.21,8.79,30.39,456,0.934,bicubic,-10.298,-5.502,9
convformer_s18.sail_in22k_ft_in1k,73.34,26.66,91.91,8.09,26.77,224,1.0,bicubic,-10.398,-5.138,-1
efficientnet_b4.ra2_in1k,73.34,26.66,91.27,8.73,19.34,384,1.0,bicubic,-10.074,-5.328,30
gcvit_tiny.in1k,73.33,26.67,90.97,9.03,28.22,224,0.875,bicubic,-10.054,-5.428,34
repvit_m2_3.dist_300e_in1k,73.32,26.68,90.89,9.11,23.69,224,0.95,bicubic,-10.184,-5.614,16
mvitv2_small.fb_in1k,73.3,26.7,91.23,8.77,34.87,224,0.9,bicubic,-10.47,-5.346,-12
vit_small_patch16_384.augreg_in21k_ft_in1k,73.29,26.71,91.99,8.01,22.20,384,1.0,bicubic,-10.514,-5.11,-20
focalnet_base_srf.ms_in1k,73.27,26.73,91.26,8.74,88.15,224,0.9,bicubic,-10.55,-5.42,-24
pvt_v2_b5.in1k,73.25,26.75,91.08,8.92,81.96,224,0.9,bicubic,-10.49,-5.556,-14
deit_base_distilled_patch16_224.fb_in1k,73.25,26.75,91.01,8.99,87.34,224,0.9,bicubic,-10.14,-5.478,24
maxvit_tiny_rw_224.sw_in1k,73.23,26.77,90.77,9.23,29.06,224,0.95,bicubic,-10.274,-5.744,6
pvt_v2_b3.in1k,73.21,26.79,91.01,8.99,45.24,224,0.9,bicubic,-9.908,-5.546,49
fastvit_sa24.apple_dist_in1k,73.18,26.82,91.35,8.65,21.55,256,0.9,bicubic,-10.162,-5.202,24
efficientvit_b3.r256_in1k,73.15,26.85,91.11,8.89,48.65,256,1.0,bicubic,-10.652,-5.406,-30
vit_base_patch32_384.augreg_in21k_ft_in1k,73.13,26.87,91.25,8.75,88.30,384,1.0,bicubic,-10.222,-5.59,19
deit3_small_patch16_384.fb_in1k,73.09,26.91,91.22,8.78,22.21,384,1.0,bicubic,-10.338,-5.454,4
cait_s24_224.fb_dist_in1k,73.06,26.94,91.12,8.88,46.92,224,1.0,bicubic,-10.382,-5.454,1
efficientformerv2_l.snap_dist_in1k,73.06,26.94,90.88,9.12,26.32,224,0.95,bicubic,-10.572,-5.678,-18
focalnet_small_srf.ms_in1k,73.06,26.94,90.73,9.27,49.89,224,0.9,bicubic,-10.356,-5.708,1
coatnet_rmlp_1_rw_224.sw_in1k,73.04,26.96,90.88,9.12,41.69,224,0.95,bicubic,-10.322,-5.57,9
fastvit_sa36.apple_in1k,73.03,26.97,90.93,9.07,31.53,256,0.9,bicubic,-10.47,-5.7,-10
efficientvit_b3.r224_in1k,72.98,27.02,90.57,9.43,48.65,224,0.95,bicubic,-10.48,-5.76,-6
caformer_s18.sail_in1k,72.96,27.04,91.01,8.99,26.34,224,1.0,bicubic,-10.694,-5.508,-25
tf_efficientnet_b4.ap_in1k,72.9,27.1,90.98,9.02,19.34,380,0.922,bicubic,-10.35,-5.416,9
maxvit_tiny_tf_224.in1k,72.9,27.1,90.83,9.17,30.92,224,0.95,bicubic,-10.502,-5.76,-7
coatnet_1_rw_224.sw_in1k,72.9,27.1,90.79,9.21,41.72,224,0.95,bicubic,-10.696,-5.592,-25
xception65p.ra3_in1k,72.76,27.24,90.91,9.09,39.82,299,0.94,bicubic,-10.366,-5.572,15
efficientformer_l7.snap_dist_in1k,72.66,27.34,90.8,9.2,82.23,224,0.95,bicubic,-10.722,-5.736,-12
nfnet_l0.ra2_in1k,72.61,27.39,90.99,9.01,35.07,288,1.0,bicubic,-10.14,-5.526,44
focalnet_small_lrf.ms_in1k,72.61,27.39,90.72,9.28,50.34,224,0.9,bicubic,-10.884,-5.86,-28
xception65.ra3_in1k,72.6,27.4,90.84,9.16,39.92,299,0.94,bicubic,-10.58,-5.752,-1
cs3sedarknet_x.c2ns_in1k,72.58,27.42,91.06,8.94,35.40,288,1.0,bicubic,-10.078,-5.29,52
gc_efficientnetv2_rw_t.agc_in1k,72.57,27.43,90.83,9.17,13.68,288,1.0,bicubic,-9.886,-5.466,82
tf_efficientnet_b5.in1k,72.56,27.44,91.09,8.91,30.39,456,0.934,bicubic,-10.616,-5.446,-6
deit_base_patch16_384.fb_in1k,72.55,27.45,90.26,9.74,86.86,384,1.0,bicubic,-10.554,-6.108,3
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,72.51,27.49,90.88,9.12,88.22,224,0.9,bicubic,-10.786,-5.648,-23
deit3_medium_patch16_224.fb_in1k,72.51,27.49,90.81,9.19,38.85,224,0.9,bicubic,-10.576,-5.484,-1
convformer_s18.sail_in1k,72.51,27.49,90.51,9.49,26.77,224,1.0,bicubic,-10.476,-5.74,10
convnext_tiny.fb_in22k_ft_in1k_384,72.47,27.53,91.54,8.46,28.59,384,1.0,bicubic,-11.618,-5.604,-114
maxxvit_rmlp_nano_rw_256.sw_in1k,72.37,27.63,90.75,9.25,16.78,256,0.95,bicubic,-10.672,-5.6,-4
maxvit_rmlp_nano_rw_256.sw_in1k,72.35,27.65,90.43,9.57,15.50,256,0.95,bicubic,-10.604,-5.836,2
efficientvit_b2.r288_in1k,72.33,27.67,90.93,9.07,24.33,288,1.0,bicubic,-10.77,-5.374,-13
tf_efficientnet_b4.aa_in1k,72.3,27.7,90.59,9.41,19.34,380,0.922,bicubic,-10.718,-5.71,-7
tf_efficientnet_b2.ns_jft_in1k,72.28,27.72,91.11,8.89,9.11,260,0.89,bicubic,-10.098,-5.144,65
maxvit_nano_rw_256.sw_in1k,72.27,27.73,90.57,9.43,15.45,256,0.95,bicubic,-10.658,-5.65,-3
efficientnetv2_rw_t.ra2_in1k,72.23,27.77,90.42,9.58,13.65,288,1.0,bicubic,-10.12,-5.772,62
regnetz_c16_evos.ch_in1k,72.22,27.78,91.21,8.79,13.49,320,0.95,bicubic,-10.416,-5.264,18
regnetz_c16.ra3_in1k,72.18,27.82,91.12,8.88,13.46,320,1.0,bicubic,-10.452,-5.198,15
maxxvitv2_nano_rw_256.sw_in1k,72.17,27.83,90.47,9.53,23.70,256,0.95,bicubic,-10.94,-5.854,-33
repvit_m1_5.dist_450e_in1k,72.16,27.84,90.37,9.63,14.64,224,0.95,bicubic,-10.352,-5.742,34
inception_next_tiny.sail_in1k,72.09,27.91,90.1,9.9,28.06,224,0.875,bicubic,-10.388,-5.922,36
tiny_vit_11m_224.dist_in22k_ft_in1k,72.05,27.95,91.45,8.55,11.00,224,0.95,bicubic,-11.178,-5.18,-56
cs3edgenet_x.c2_in1k,72.05,27.95,90.37,9.63,47.82,288,1.0,bicubic,-10.658,-6.0,-5
vit_relpos_medium_patch16_cls_224.sw_in1k,72.02,27.98,90.3,9.7,38.76,224,0.9,bicubic,-10.552,-5.768,19
davit_tiny.msft_in1k,72.01,27.99,90.07,9.93,28.36,224,0.95,bicubic,-10.686,-6.204,-5
convnext_tiny_hnf.a2h_in1k,72.0,28.0,89.77,10.23,28.59,288,1.0,bicubic,-10.584,-6.238,13
mobilevitv2_200.cvnets_in22k_ft_in1k_384,71.99,28.01,90.65,9.35,18.45,384,1.0,bicubic,-11.41,-5.932,-77
efficientformer_l3.snap_dist_in1k,71.98,28.02,90.27,9.73,31.41,224,0.95,bicubic,-10.568,-5.98,18
convnext_tiny.fb_in1k,71.98,28.02,90.22,9.78,28.59,288,1.0,bicubic,-10.718,-6.412,-9
vit_relpos_base_patch16_clsgap_224.sw_in1k,71.97,28.03,90.25,9.75,86.43,224,0.9,bicubic,-10.79,-5.922,-18
dm_nfnet_f0.dm_in1k,71.91,28.09,90.76,9.24,71.49,256,0.9,bicubic,-11.576,-5.808,-92
convnext_nano.in12k_ft_in1k,71.9,28.1,91.0,9.0,15.59,288,1.0,bicubic,-10.962,-5.556,-31
fastvit_sa24.apple_in1k,71.89,28.11,90.63,9.37,21.55,256,0.9,bicubic,-10.788,-5.642,-16
repvit_m1_5.dist_300e_in1k,71.85,28.15,90.33,9.67,14.64,224,0.95,bicubic,-10.526,-5.7,27
eca_nfnet_l0.ra2_in1k,71.84,28.16,91.11,8.89,24.14,288,1.0,bicubic,-10.738,-5.382,0
mobilevitv2_175.cvnets_in22k_ft_in1k_384,71.84,28.16,90.77,9.23,14.25,384,1.0,bicubic,-11.098,-5.656,-44
vit_relpos_base_patch16_224.sw_in1k,71.82,28.18,90.25,9.75,86.43,224,0.9,bicubic,-10.676,-5.888,10
flexivit_small.1200ep_in1k,71.75,28.25,90.27,9.73,22.06,240,0.95,bicubic,-10.776,-5.856,0
mvitv2_tiny.fb_in1k,71.74,28.26,90.31,9.69,24.17,224,0.9,bicubic,-10.67,-5.842,11
flexivit_small.300ep_in1k,71.73,28.27,89.98,10.02,22.06,240,0.95,bicubic,-10.448,-6.058,45
efficientvit_b2.r256_in1k,71.72,28.28,90.35,9.65,24.33,256,1.0,bicubic,-10.97,-5.744,-30
flexivit_small.600ep_in1k,71.72,28.28,90.15,9.85,22.06,240,0.95,bicubic,-10.642,-5.934,16
pvt_v2_b2_li.in1k,71.7,28.3,90.01,9.99,22.55,224,0.9,bicubic,-10.494,-6.082,39
coatnet_bn_0_rw_224.sw_in1k,71.67,28.33,90.38,9.62,27.44,224,0.95,bicubic,-10.73,-5.806,3
gcvit_xtiny.in1k,71.67,28.33,90.25,9.75,19.98,224,0.875,bicubic,-10.284,-5.716,60
resnet61q.ra2_in1k,71.63,28.37,90.28,9.72,36.85,288,1.0,bicubic,-10.894,-5.85,-12
poolformerv2_m48.sail_in1k,71.62,28.38,89.8,10.2,73.35,224,1.0,bicubic,-10.998,-6.272,-32
convit_base.fb_in1k,71.58,28.42,90.12,9.88,86.54,224,0.875,bicubic,-10.71,-5.816,13
coatnet_0_rw_224.sw_in1k,71.57,28.43,89.4,10.6,27.44,224,0.95,bicubic,-10.82,-6.436,-5
fbnetv3_g.ra2_in1k,71.53,28.47,90.37,9.63,16.62,288,0.95,bilinear,-10.51,-5.69,40
poolformer_m48.sail_in1k,71.52,28.48,89.77,10.23,73.47,224,0.95,bicubic,-10.962,-6.196,-17
mobilevitv2_150.cvnets_in22k_ft_in1k_384,71.49,28.51,90.42,9.58,10.59,384,1.0,bicubic,-11.096,-5.894,-37
efficientnet_b3.ra2_in1k,71.47,28.53,90.06,9.94,12.23,320,1.0,bicubic,-10.776,-6.058,7
pvt_v2_b2.in1k,71.45,28.55,90.06,9.94,25.36,224,0.9,bicubic,-10.634,-5.896,26
resnet51q.ra2_in1k,71.41,28.59,90.18,9.82,35.70,288,1.0,bilinear,-10.95,-6.006,-12
efficientvit_b2.r224_in1k,71.38,28.62,89.71,10.29,24.33,224,0.95,bicubic,-10.768,-5.996,17
vit_relpos_medium_patch16_224.sw_in1k,71.35,28.65,89.96,10.04,38.75,224,0.9,bicubic,-11.112,-6.122,-28
tf_efficientnetv2_b3.in21k_ft_in1k,71.34,28.66,90.76,9.24,14.36,300,0.9,bicubic,-11.33,-5.866,-64
vit_base_patch16_224.orig_in21k_ft_in1k,71.32,28.68,90.48,9.52,86.57,224,0.9,bicubic,-10.47,-5.646,43
tf_efficientnet_b4.in1k,71.32,28.68,90.11,9.89,19.34,380,0.922,bicubic,-11.288,-5.642,-56
deit_base_patch16_224.fb_in1k,71.22,28.78,89.19,10.81,86.57,224,0.9,bicubic,-10.772,-6.546,19
vit_relpos_medium_patch16_rpn_224.sw_in1k,71.17,28.83,90.08,9.92,38.73,224,0.9,bicubic,-11.14,-5.892,-22
vit_base_patch32_clip_224.laion2b_ft_in1k,71.16,28.84,90.21,9.79,88.22,224,0.9,bicubic,-11.422,-5.99,-61
cs3sedarknet_l.c2ns_in1k,71.11,28.89,90.35,9.65,21.91,288,0.95,bicubic,-10.674,-5.614,30
efficientformerv2_s2.snap_dist_in1k,71.11,28.89,90.14,9.86,12.71,224,0.95,bicubic,-11.056,-5.77,-7
cs3darknet_x.c2ns_in1k,71.09,28.91,90.15,9.85,35.05,288,1.0,bicubic,-11.132,-6.08,-18
mobilevitv2_200.cvnets_in22k_ft_in1k,71.09,28.91,89.7,10.3,18.45,256,0.888,bicubic,-11.242,-6.242,-33
focalnet_tiny_lrf.ms_in1k,71.06,28.94,89.57,10.43,28.65,224,0.9,bicubic,-11.094,-6.378,-11
focalnet_tiny_srf.ms_in1k,71.05,28.95,89.6,10.4,28.43,224,0.9,bicubic,-11.088,-6.368,-10
repvit_m3.dist_in1k,70.99,29.01,89.63,10.37,10.68,224,0.95,bicubic,-10.512,-5.938,39
edgenext_small.usi_in1k,70.98,29.02,89.88,10.12,5.59,320,1.0,bicubic,-10.584,-5.832,27
convnext_nano.d1h_in1k,70.96,29.04,89.43,10.57,15.59,288,1.0,bicubic,-10.522,-6.228,38
tiny_vit_11m_224.in1k,70.94,29.06,89.84,10.16,11.00,224,0.95,bicubic,-10.552,-6.022,31
coatnet_nano_rw_224.sw_in1k,70.94,29.06,89.7,10.3,15.14,224,0.9,bicubic,-10.756,-5.946,11
vit_srelpos_medium_patch16_224.sw_in1k,70.92,29.08,89.94,10.06,38.74,224,0.9,bicubic,-11.32,-6.002,-43
tf_efficientnet_b3.ap_in1k,70.92,29.08,89.43,10.57,12.23,300,0.904,bicubic,-10.9,-6.196,1
vit_small_patch16_224.augreg_in21k_ft_in1k,70.91,29.09,90.17,9.83,22.05,224,0.9,bicubic,-10.476,-5.966,42
coatnext_nano_rw_224.sw_in1k,70.89,29.11,90.25,9.75,14.70,224,0.9,bicubic,-11.052,-5.666,-12
coatnet_rmlp_nano_rw_224.sw_in1k,70.89,29.11,89.92,10.08,15.15,224,0.9,bicubic,-11.16,-5.958,-23
vit_base_patch16_rpn_224.sw_in1k,70.89,29.11,89.77,10.23,86.54,224,0.9,bicubic,-11.312,-6.226,-41
rexnet_200.nav_in1k,70.86,29.14,89.7,10.3,16.37,224,0.875,bicubic,-10.776,-5.966,5
poolformerv2_m36.sail_in1k,70.85,29.15,89.33,10.67,56.08,224,1.0,bicubic,-11.366,-6.594,-49
tf_efficientnet_b1.ns_jft_in1k,70.84,29.16,90.12,9.88,7.79,240,0.882,bicubic,-10.548,-5.618,31
poolformer_m36.sail_in1k,70.83,29.17,89.51,10.49,56.17,224,0.95,bicubic,-11.272,-6.188,-39
tf_efficientnetv2_b3.in1k,70.83,29.17,89.51,10.49,14.36,300,0.904,bicubic,-11.142,-6.292,-28
fastvit_sa12.apple_dist_in1k,70.83,29.17,89.24,10.76,11.58,256,0.9,bicubic,-11.024,-6.47,-16
levit_384.fb_dist_in1k,70.81,29.19,89.32,10.68,39.13,224,0.9,bicubic,-11.786,-6.698,-111
levit_conv_384.fb_dist_in1k,70.8,29.2,89.32,10.68,39.13,224,0.9,bicubic,-11.79,-6.696,-110
deit3_small_patch16_224.fb_in1k,70.75,29.25,89.45,10.55,22.06,224,0.9,bicubic,-10.62,-6.006,25
vit_base_patch32_clip_224.openai_ft_in1k,70.69,29.31,89.83,10.17,88.22,224,0.9,bicubic,-11.24,-6.136,-33
vit_relpos_small_patch16_224.sw_in1k,70.68,29.32,90.0,10.0,21.98,224,0.9,bicubic,-10.782,-5.82,7
mobilevitv2_175.cvnets_in22k_ft_in1k,70.67,29.33,89.7,10.3,14.25,256,0.888,bicubic,-11.268,-6.09,-36
tf_efficientnet_b3.aa_in1k,70.62,29.38,89.44,10.56,12.23,300,0.904,bicubic,-11.02,-6.282,-20
convit_small.fb_in1k,70.58,29.42,89.59,10.41,27.78,224,0.875,bicubic,-10.84,-6.154,4
convnext_nano_ols.d1h_in1k,70.57,29.43,89.1,10.9,15.65,288,1.0,bicubic,-11.03,-6.536,-19
regnetz_b16.ra3_in1k,70.55,29.45,89.4,10.6,9.72,288,1.0,bicubic,-10.178,-6.118,75
vit_small_r26_s32_224.augreg_in21k_ft_in1k,70.52,29.48,90.11,9.89,36.43,224,0.9,bicubic,-11.344,-5.912,-46
deit_small_distilled_patch16_224.fb_in1k,70.5,29.5,89.46,10.54,22.44,224,0.9,bicubic,-10.716,-6.164,15
repvit_m1_1.dist_450e_in1k,70.49,29.51,89.14,10.86,8.80,224,0.95,bicubic,-10.822,-6.396,3
tf_efficientnet_lite4.in1k,70.45,29.55,89.13,10.87,13.01,380,0.92,bilinear,-11.08,-6.534,-24
poolformerv2_s36.sail_in1k,70.43,29.57,89.63,10.37,30.79,224,1.0,bicubic,-11.136,-6.06,-34
gernet_l.idstcv_in1k,70.41,29.59,88.98,11.02,31.08,256,0.875,bilinear,-10.944,-6.55,-8
gcresnext50ts.ch_in1k,70.4,29.6,89.42,10.58,15.67,288,1.0,bicubic,-10.83,-6.122,-3
cs3darknet_l.c2ns_in1k,70.35,29.65,89.75,10.25,21.16,288,0.95,bicubic,-10.546,-5.912,34
vit_srelpos_small_patch16_224.sw_in1k,70.29,29.71,89.54,10.46,21.97,224,0.9,bicubic,-10.802,-6.03,14
xception41p.ra3_in1k,70.2,29.8,89.1,10.9,26.91,299,0.94,bicubic,-11.772,-6.684,-78
sebotnet33ts_256.a1h_in1k,70.16,29.84,88.82,11.18,13.70,256,0.94,bicubic,-11.008,-6.348,-1
efficientnet_el.ra_in1k,70.14,29.86,89.31,10.69,10.59,300,0.904,bicubic,-11.172,-6.18,-16
poolformer_s36.sail_in1k,70.1,29.9,89.13,10.87,30.86,224,0.9,bicubic,-11.33,-6.314,-34
resmlp_36_224.fb_distilled_in1k,70.1,29.9,89.09,10.91,44.69,224,0.875,bicubic,-11.048,-6.388,-5
haloregnetz_b.ra3_in1k,70.1,29.9,88.9,11.1,11.68,224,0.94,bicubic,-10.946,-6.3,9
gcresnet50t.ra2_in1k,70.05,29.95,89.52,10.48,25.90,288,1.0,bicubic,-11.406,-6.198,-40
sehalonet33ts.ra2_in1k,70.05,29.95,88.74,11.26,13.69,256,0.94,bicubic,-10.908,-6.532,12
levit_256.fb_dist_in1k,69.97,30.03,89.24,10.76,18.89,224,0.9,bicubic,-11.554,-6.254,-55
levit_conv_256.fb_dist_in1k,69.96,30.04,89.25,10.75,18.89,224,0.9,bicubic,-11.562,-6.24,-55
fastvit_s12.apple_dist_in1k,69.91,30.09,88.93,11.07,9.47,256,0.9,bicubic,-11.16,-6.354,-5
maxvit_rmlp_pico_rw_256.sw_in1k,69.89,30.11,89.25,10.75,7.52,256,0.95,bicubic,-10.624,-5.964,45
mobilevitv2_150.cvnets_in22k_ft_in1k,69.8,30.2,89.18,10.82,10.59,256,0.888,bicubic,-11.688,-6.488,-60
mobilevitv2_200.cvnets_in1k,69.75,30.25,88.62,11.38,18.45,256,0.888,bicubic,-11.384,-6.742,-24
ese_vovnet39b.ra_in1k,69.73,30.27,89.55,10.45,24.57,288,0.95,bicubic,-10.62,-5.816,53
tiny_vit_5m_224.dist_in22k_ft_in1k,69.73,30.27,89.44,10.56,5.39,224,0.95,bicubic,-11.146,-6.224,0
fastvit_sa12.apple_in1k,69.7,30.3,88.95,11.05,11.58,256,0.9,bicubic,-11.144,-6.39,3
resmlp_24_224.fb_distilled_in1k,69.66,30.34,89.07,10.93,30.02,224,0.875,bicubic,-11.096,-6.154,8
efficientnet_b3_pruned.in1k,69.58,30.42,88.96,11.04,9.86,300,0.904,bicubic,-11.272,-6.284,-6
fastvit_t12.apple_dist_in1k,69.58,30.42,88.41,11.59,7.55,256,0.9,bicubic,-10.772,-6.632,39
eva02_tiny_patch14_336.mim_in22k_ft_in1k,69.56,30.44,89.32,10.68,5.76,336,1.0,bicubic,-11.07,-6.206,12
repvit_m1_1.dist_300e_in1k,69.56,30.44,88.82,11.18,8.80,224,0.95,bicubic,-11.266,-6.35,-7
nf_resnet50.ra2_in1k,69.55,30.45,88.73,11.27,25.56,288,0.94,bicubic,-11.09,-6.604,9
gernet_m.idstcv_in1k,69.54,30.46,88.69,11.31,21.14,224,0.875,bilinear,-11.196,-6.5,-1
gcresnet33ts.ra2_in1k,69.51,30.49,89.11,10.89,19.88,288,1.0,bicubic,-11.09,-6.212,7
efficientnet_el_pruned.in1k,69.51,30.49,88.94,11.06,10.59,300,0.904,bicubic,-10.788,-6.282,40
efficientnet_b2.ra_in1k,69.49,30.51,88.69,11.31,9.11,288,1.0,bicubic,-11.12,-6.624,5
vit_base_patch32_224.augreg_in21k_ft_in1k,69.45,30.55,89.44,10.56,88.22,224,0.9,bicubic,-11.266,-6.126,-9
gcvit_xxtiny.in1k,69.44,30.56,88.84,11.16,12.00,224,0.875,bicubic,-10.286,-6.24,72
rexnet_150.nav_in1k,69.41,30.59,88.98,11.02,9.73,224,0.875,bicubic,-10.914,-6.01,25
efficientvit_b1.r288_in1k,69.41,30.59,88.68,11.32,9.10,288,1.0,bicubic,-10.914,-6.496,27
eca_resnet33ts.ra2_in1k,69.38,30.62,89.21,10.79,19.68,288,1.0,bicubic,-11.292,-6.154,-12
seresnet33ts.ra2_in1k,69.38,30.62,89.19,10.81,19.78,288,1.0,bicubic,-11.404,-6.172,-23
inception_v4.tf_in1k,69.37,30.63,88.78,11.22,42.68,299,0.875,bicubic,-10.786,-6.19,38
xception71.tf_in1k,69.36,30.64,88.27,11.73,42.34,299,0.903,bicubic,-10.514,-6.658,49
darknet53.c2ns_in1k,69.35,30.65,88.78,11.22,41.61,288,1.0,bicubic,-11.182,-6.652,-6
cs3darknet_focus_l.c2ns_in1k,69.34,30.66,89.42,10.58,21.15,288,0.95,bicubic,-11.536,-6.262,-39
vit_small_patch16_384.augreg_in1k,69.32,30.68,89.0,11.0,22.20,384,1.0,bicubic,-11.796,-6.574,-67
repvit_m1_0.dist_450e_in1k,69.31,30.69,88.7,11.3,7.30,224,0.95,bicubic,-11.124,-6.218,4
mobilevitv2_175.cvnets_in1k,69.29,30.71,88.96,11.04,14.25,256,0.888,bicubic,-11.57,-6.296,-39
efficientformer_l1.snap_dist_in1k,69.28,30.72,88.56,11.44,12.29,224,0.95,bicubic,-11.218,-6.428,-8
vit_small_patch32_384.augreg_in21k_ft_in1k,69.27,30.73,89.82,10.18,22.92,384,1.0,bicubic,-11.216,-5.78,-8
convnext_pico_ols.d1_in1k,69.24,30.76,88.84,11.16,9.06,288,1.0,bicubic,-11.222,-6.412,-6
repvit_m2.dist_in1k,69.23,30.77,88.74,11.26,8.80,224,0.95,bicubic,-11.23,-6.428,-6
edgenext_small_rw.sw_in1k,69.21,30.79,88.74,11.26,7.83,320,1.0,bicubic,-11.248,-6.568,-5
vit_base_patch16_384.augreg_in1k,69.19,30.81,88.37,11.63,86.86,384,1.0,bicubic,-11.912,-6.75,-73
tf_efficientnetv2_b2.in1k,69.1,30.9,88.23,11.77,10.10,260,0.89,bicubic,-11.096,-6.812,16
mixnet_xl.ra_in1k,69.09,30.91,88.31,11.69,11.90,224,0.875,bicubic,-11.392,-6.626,-17
xception65.tf_in1k,68.95,31.05,88.47,11.53,39.92,299,0.903,bicubic,-10.606,-6.188,54
tf_efficientnet_b2.ap_in1k,68.93,31.07,88.33,11.67,9.11,260,0.89,bicubic,-11.38,-6.696,-5
repvit_m1_0.dist_300e_in1k,68.93,31.07,88.1,11.9,7.30,224,0.95,bicubic,-11.196,-6.644,13
poolformerv2_s24.sail_in1k,68.92,31.08,88.67,11.33,21.34,224,1.0,bicubic,-11.828,-6.64,-50
cspdarknet53.ra_in1k,68.92,31.08,88.6,11.4,27.64,256,0.887,bilinear,-11.148,-6.478,13
convnext_pico.d1_in1k,68.9,31.1,88.48,11.52,9.05,288,0.95,bicubic,-11.516,-6.568,-18
mobilevitv2_150.cvnets_in1k,68.89,31.11,88.08,11.92,10.59,256,0.888,bicubic,-11.48,-6.994,-18
poolformer_s24.sail_in1k,68.78,31.22,88.17,11.83,21.39,224,0.9,bicubic,-11.514,-6.904,-12
dpn107.mx_in1k,68.78,31.22,88.13,11.87,86.92,224,0.875,bicubic,-11.39,-6.812,-1
gmlp_s16_224.ra3_in1k,68.78,31.22,88.07,11.93,19.42,224,0.875,bicubic,-10.864,-6.552,36
dpn131.mx_in1k,68.77,31.23,87.57,12.43,79.25,224,0.875,bicubic,-11.044,-7.13,19
darknetaa53.c2ns_in1k,68.76,31.24,88.7,11.3,36.02,288,1.0,bilinear,-11.746,-6.622,-42
tf_efficientnet_b2.aa_in1k,68.76,31.24,87.95,12.05,9.11,260,0.89,bicubic,-11.324,-6.956,-1
deit_small_patch16_224.fb_in1k,68.73,31.27,88.2,11.8,22.05,224,0.9,bicubic,-11.118,-6.844,12
tf_efficientnet_b3.in1k,68.53,31.47,88.7,11.3,12.23,300,0.904,bicubic,-12.344,-6.6,-84
dpn98.mx_in1k,68.52,31.48,87.61,12.39,61.57,224,0.875,bicubic,-11.15,-7.044,21
fastvit_s12.apple_in1k,68.49,31.51,87.85,12.15,9.47,256,0.9,bicubic,-11.452,-6.944,-8
rexnet_130.nav_in1k,68.46,31.54,88.04,11.96,7.56,224,0.875,bicubic,-11.046,-6.638,27
cspresnet50.ra_in1k,68.45,31.55,87.96,12.04,21.62,256,0.887,bilinear,-11.132,-6.75,22
tf_efficientnet_el.in1k,68.44,31.56,88.21,11.79,10.59,300,0.904,bicubic,-11.808,-6.91,-29
efficientvit_b1.r256_in1k,68.37,31.63,87.91,12.09,9.10,256,1.0,bicubic,-11.364,-6.87,1
fbnetv3_d.ra2_in1k,68.33,31.67,88.42,11.58,10.31,256,0.95,bilinear,-11.352,-6.524,6
efficientnet_b2_pruned.in1k,68.3,31.7,88.1,11.9,8.31,260,0.89,bicubic,-11.62,-6.752,-18
vit_base_patch16_224.sam_in1k,68.29,31.71,87.73,12.27,86.57,224,0.9,bicubic,-11.948,-7.026,-39
efficientformerv2_s1.snap_dist_in1k,68.24,31.76,88.33,11.67,6.19,224,0.95,bicubic,-11.452,-6.386,-3
tf_efficientnet_lite3.in1k,68.22,31.78,87.73,12.27,8.20,300,0.904,bilinear,-11.586,-7.184,-13
fbnetv3_b.ra2_in1k,68.14,31.86,87.92,12.08,8.60,256,0.95,bilinear,-11.006,-6.824,39
tiny_vit_5m_224.in1k,68.14,31.86,87.84,12.16,5.39,224,0.95,bicubic,-11.03,-6.954,36
